repo,username,type,name,timestamp,additions,deletions,total,message,userURL,repoURL
balanced-node,matthewfl,1,Matthew Francis-Landau,2013-06-12T20:58:56Z,570,79,649,added new json thing with python,https://github.com/matthewfl,https://github.com/balanced/balanced-node
hubot,External,-1,zak@madzak.com,2011-11-13T16:06:03Z,430,213,643,merging github latest,https://github.com/madzak,https://github.com/balanced/hubot
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-06-25T23:11:56Z,305,334,639,Reorganize activity routes/templates,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
billy,victorlin,1,Victor Lin,2013-10-16T01:43:44Z,504,128,632,"Merge pull request #64 from victorlin/bugfix-amount-in-cent

Bugfix #58 amount in cent",https://github.com/victorlin,https://github.com/balanced/billy
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-09-11T22:32:19Z,281,350,631,"Merge pull request #606 from kleinsch/bug-fixin2

Bug fixin: part 2",https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-06-05T01:22:29Z,279,345,624,"Merge pull request #223 from kleinsch/testing-cleanup

Testing Cleanup",https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
active_merchant,External,-1,Matthew Savage,2012-06-13T06:27:59Z,548,75,623,"Add Fat Zebra gateway

Closes #377",https://github.com/ntalbott,https://github.com/balanced/active_merchant
active_merchant,External,-1,Jared Moody,2012-03-30T22:26:11Z,522,98,620,Cybersource recurring payments,https://github.com/jaredmoody,https://github.com/balanced/active_merchant
active_merchant,External,-1,Nathaniel Talbott,2012-04-02T15:29:44Z,522,98,620,"Merge pull request #329 from elevation/cybersource

Cybersource: Add recurring payment support",https://github.com/ntalbott,https://github.com/balanced/active_merchant
active_merchant,External,-1,John Duff,2012-05-22T15:39:41Z,98,522,620,"Revert ""Cybersource recurring payments""

This reverts commit 7c3ccb17393a7bff06305b331871a64747c24a4a.",https://github.com/jduff,https://github.com/balanced/active_merchant
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-07-11T02:16:57Z,323,295,618,Refactor results table (again) so search-specific stuff lives in search,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-ruby,External,-1,Ryan Loomba,2013-06-13T03:48:24Z,617,0,617,added in mako files,https://github.com/rloomba,https://github.com/balanced/balanced-ruby
balanced-ruby,External,-1,rloomba,2013-06-13T17:37:31Z,617,0,617,"Merge pull request #94 from rloomba/mako-change

added in mako files",https://github.com/rloomba,https://github.com/balanced/balanced-ruby
www.balancedpayments.com,External,-1,Tarun Chaudhry,2013-10-30T23:39:53Z,558,54,612,kyc,https://github.com/tarunc,https://github.com/balanced/www.balancedpayments.com
hubot,atmos,1,Corey Donohoe,2011-08-27T08:34:28Z,542,0,542,fuck a color history,https://github.com/atmos,https://github.com/balanced/hubot
active_merchant,External,-1,Aleksei Gusev,2011-11-01T16:26:26Z,608,1,609,Add CertoDirect.,https://github.com/ntalbott,https://github.com/balanced/active_merchant
active_merchant,External,-1,Kevin Motschiedler,2012-02-06T23:28:39Z,609,0,609,"Added support for iTransact, Inc's XML gateway",https://github.com/motske,https://github.com/balanced/active_merchant
active_merchant,External,-1,Nathaniel Talbott,2012-03-09T18:33:01Z,609,0,609,"Merge pull request #267 from motske/add_itransact

Add support for iTransact, Inc's XML gateway",https://github.com/ntalbott,https://github.com/balanced/active_merchant
balanced-node,External,-1,Ian Serlin,2013-05-11T08:14:57Z,599,9,608,"Add support for the Customers resource

The new Customers resource simplifies merchant underwriting and is generally a better abstraction than the Accounts resource. The Accounts resource still exists, but is basically considered deprecated moving forward.

The relevant spec is here: https://github.com/balanced/balanced-api/blob/master/resources/customers.rst
And the original PR that added Customer support to the api is here: https://github.com/balanced/balanced-api/pull/305",https://github.com/ianserlin,https://github.com/balanced/balanced-node
balanced-node,External,-1,Chad Scharf,2013-05-11T17:42:06Z,599,9,608,"Merge pull request #2 from ianserlin/customers

Add support for the Customers resource.
This looks great, awesome addition Ian, thanks!",https://github.com/cscharf,https://github.com/balanced/balanced-node
billy,victorlin,1,Victor Lin,2013-08-10T07:21:16Z,606,1,607,"Fix #14, add setup.py and relative files",https://github.com/victorlin,https://github.com/balanced/billy
active_merchant,External,-1,Nathaniel Talbott,2011-04-22T15:08:28Z,520,83,603,Add authorize/capture/credit/void to RealEx.,https://github.com/ntalbott,https://github.com/balanced/active_merchant
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-09-11T22:15:38Z,256,347,603,Fixes #230 - allow editing more fields for marketplace owner,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-09-27T19:51:33Z,240,356,596,Changes to support different API formats,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
active_merchant,External,-1,Jamie Macey,2011-07-25T20:47:39Z,590,1,591,"Optimal Payments gateway support

overload purchase/authorize for stored data actions
fix specs for jruby and 1.9.2",https://github.com/jamie,https://github.com/balanced/active_merchant
active_merchant,External,-1,John Duff,2011-08-03T16:16:14Z,590,1,591,"Merge pull request #163 from AvidLifeMedia/optimal

Add Optimal Payments gateway support",https://github.com/jduff,https://github.com/balanced/active_merchant
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-10-04T14:17:27Z,586,5,591,Add icon font reference,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
active_merchant,External,-1,Michael Noack,2012-04-24T23:10:24Z,579,0,579,Add MiGS Gateway,https://github.com/mnoack,https://github.com/balanced/active_merchant
active_merchant,External,-1,Nathaniel Talbott,2012-04-25T16:10:26Z,579,0,579,"Merge pull request #345 from mnoack/add_migs_gateway

Add MiGS Gateway [mnoack, nagash]",https://github.com/ntalbott,https://github.com/balanced/active_merchant
balanced-docs,External,-1,rloomba,2013-05-30T21:52:53Z,567,0,567,"Merge pull request #91 from rloomba/faq

added faqs from zendesk",https://github.com/rloomba,https://github.com/balanced/balanced-docs
www.balancedpayments.com,External,-1,Tarun Chaudhry,2013-10-18T22:08:11Z,4,563,567,grunt,https://github.com/tarunc,https://github.com/balanced/www.balancedpayments.com
active_merchant,External,-1,Diego Scataglini,2012-03-19T23:37:45Z,564,2,566,added recurring api to web payment pro,https://github.com/dscataglini,https://github.com/balanced/active_merchant
active_merchant,External,-1,Nathaniel Talbott,2012-03-20T15:51:41Z,564,2,566,"Merge pull request #311 from dscataglini/a7f34000139071f7b59a389873b78f351439533b

PayPal: add recurring API",https://github.com/ntalbott,https://github.com/balanced/active_merchant
balanced-ruby,External,-1,Josh Deeden,2012-06-10T17:48:43Z,429,135,564,adds guard+rspec support,https://github.com/gangster,https://github.com/balanced/balanced-ruby
www.balancedpayments.com,External,-1,Tarun Chaudhry,2013-11-14T18:44:17Z,438,126,564,responsive navigation,https://github.com/tarunc,https://github.com/balanced/www.balancedpayments.com
hubot,atmos,1,Corey Donohoe,2011-08-28T22:39:34Z,9,5,14,"require the callback, previous code didn't work",https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-08-28T22:44:29Z,1,1,2,fixup Procfile for heroku,https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-08-28T23:02:03Z,18,13,31,handle hubot help a little bit better,https://github.com/atmos,https://github.com/balanced/hubot
www.balancedpayments.com,External,-1,Tarun Chaudhry,2013-11-15T22:28:47Z,285,272,557,minor js tweaks,https://github.com/tarunc,https://github.com/balanced/www.balancedpayments.com
hubot,atmos,1,Corey Donohoe,2011-08-29T03:00:42Z,127,69,196,hubot executable creates a separate deployable app structure,https://github.com/atmos,https://github.com/balanced/hubot
hubot,External,-1,rick,2011-10-26T22:39:25Z,511,45,556,Merge branch 'master' into testssss,https://github.com/technoweenie,https://github.com/balanced/hubot
hubot,External,-1,rick,2011-10-26T22:39:39Z,511,45,556,Merge branch 'testssss' into redis-brain,https://github.com/technoweenie,https://github.com/balanced/hubot
balanced-java,cieplak,1,Patrick Cieplak,2013-06-13T18:02:58Z,277,275,552,Added some more scenarios,https://github.com/cieplak,https://github.com/balanced/balanced-java
hubot,atmos,1,Corey Donohoe,2011-08-29T03:58:13Z,69,14,83,breakout the generator to its own file,https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-08-29T04:15:06Z,1,1,2,use the correct dependency name,https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-08-29T04:15:59Z,1,1,2,use the correct executable in the Procfile,https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-08-29T04:16:37Z,7,2,9,simplify the path to the scripts hubot loads,https://github.com/atmos,https://github.com/balanced/hubot
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-08-29T18:25:31Z,523,22,545,"Merge pull request #535 from kleinsch/invoices-list

Invoices List",https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-dashboard,matthewfl,1,Matthew Francis-Landau,2013-06-14T19:40:10Z,420,124,544,Merge remote-tracking branch 'origin/master',https://github.com/matthewfl,https://github.com/balanced/balanced-dashboard
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-09-10T01:22:30Z,269,274,543,Change to go directly to the API instead of through the auth proxy.,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
hubot,atmos,1,Corey Donohoe,2011-08-30T21:16:45Z,82,41,123,make hubot-scripts development easier,https://github.com/atmos,https://github.com/balanced/hubot
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-09-20T18:22:10Z,268,273,541,"Merge pull request #600 from kleinsch/direct-to-api

Direct to API",https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
active_merchant,External,-1,Tom Meier,2012-02-29T22:56:12Z,538,0,538,[Gateway] Add new NABTransact(AU) Gateway,https://github.com/tommeier,https://github.com/balanced/active_merchant
active_merchant,External,-1,Nathaniel Talbott,2012-02-29T23:23:37Z,538,0,538,"Merge pull request #289 from tommeier/nabtransact_2

Add NAB Transact (AU) Gateway.",https://github.com/ntalbott,https://github.com/balanced/active_merchant
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-08-19T21:07:23Z,448,82,530,Basic pages working for each,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
hubot,atmos,1,Corey Donohoe,2011-09-08T06:03:56Z,0,38,38,remove speak in favor of it being a plugin,https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-09-08T06:06:48Z,2,1,3,new template requires hubot-scripts on deploy too,https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-09-08T06:20:54Z,1,1,2,shuffle files properly,https://github.com/atmos,https://github.com/balanced/hubot
active_merchant,External,-1,Nick Rogers,2012-07-09T21:51:06Z,526,0,526,"Add First Data integration

More details on the offsite gateway here:

  https://firstdata.zendesk.com/entries/407522-first-data-global-gateway-e4sm-payment-pages-integration-manual

First Data basically emulates Authorize.Net SIM, so the new FirstData
classes (notification, helper, etc) inherit from the existing
AuthorizeNetSim classes.

Closes #402.",https://github.com/ntalbott,https://github.com/balanced/active_merchant
hubot,atmos,1,Corey Donohoe,2011-09-08T07:25:12Z,2,1,3,fixup hubot-script opt in plugins,https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-09-08T08:27:17Z,23,38,61,parse help on a per-script basis,https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-09-08T08:40:36Z,4,3,7,more sane configuration,https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-09-09T23:23:35Z,28,13,41,hubot listen or be addressed in chat. fixes #4,https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-09-10T01:30:21Z,8,3,11,username can be a cli arg,https://github.com/atmos,https://github.com/balanced/hubot
hubot,atmos,1,Corey Donohoe,2011-09-10T02:12:34Z,1,1,2,actually die off,https://github.com/atmos,https://github.com/balanced/hubot
www.balancedpayments.com,matthewfl,1,Matthew Francis-Landau,2013-06-13T21:38:12Z,522,1,523,adding more terms pages,https://github.com/matthewfl,https://github.com/balanced/www.balancedpayments.com
balanced-api,matthewfl,1,Matthew Francis-Landau,2013-08-12T23:04:13Z,0,523,523,removing scenarios that were at root level,https://github.com/matthewfl,https://github.com/balanced/balanced-api
www.balancedpayments.com,External,-1,Tarun Chaudhry,2013-10-29T06:21:55Z,478,39,517,kyc stuff,https://github.com/tarunc,https://github.com/balanced/www.balancedpayments.com
balanced-java,cieplak,1,Patrick Cieplak,2013-06-19T21:45:45Z,261,244,505,fixed account_capture_hold,https://github.com/cieplak,https://github.com/balanced/balanced-java
www.balancedpayments.com,matthewfl,1,Matthew Francis-Landau,2013-06-12T01:30:33Z,502,2,504,working on getting the help page to build the faq from the balanced-docs faq list,https://github.com/matthewfl,https://github.com/balanced/www.balancedpayments.com
hubot,atmos,1,Corey Donohoe,2011-09-15T05:42:55Z,7,4,11,package.json that works too,https://github.com/atmos,https://github.com/balanced/hubot
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-09-30T18:33:31Z,245,255,500,"Merge pull request #650 from zachgersh/customerjs_cleanup

Customerjs cleanup",https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
www.balancedpayments.com,matthewfl,1,Matthew Francis-Landau,2013-06-13T02:12:49Z,163,329,492,have help page pulling from balanced-docs faq and auto complete with topics whitelist,https://github.com/matthewfl,https://github.com/balanced/www.balancedpayments.com
small-projects,matthewfl,1,Matthew Francis-Landau,2013-05-28T23:07:38Z,404,86,490,working on getting the rent,https://github.com/matthewfl,https://github.com/balanced/
balanced-api,matthewfl,1,Matthew Francis-Landau,2013-08-12T22:11:10Z,351,137,488,"merging, need to change path stuff",https://github.com/matthewfl,https://github.com/balanced/balanced-api
balanced-java,cieplak,1,Patrick Cieplak,2013-06-19T22:55:06Z,258,228,486,Removed most instances of empty uri strings; there remain a few customer scenarios that are not yet in balanced-docs that still have empty strings,https://github.com/cieplak,https://github.com/balanced/balanced-java
balanced-dashboard,daliwali,1,Dali Zheng,2013-10-18T22:41:19Z,483,2,485,fix datepicker,https://github.com/daliwali,https://github.com/balanced/balanced-dashboard
www.balancedpayments.com,External,-1,Tarun Chaudhry,2013-10-29T06:34:45Z,239,238,477,cleanup,https://github.com/tarunc,https://github.com/balanced/www.balancedpayments.com
active_merchant,External,-1,Michael Wood,2012-03-21T19:01:27Z,474,1,475,"Add Gateway for Moneris US

Fix unit tests for Moneris US XML

Moneris US cannot void a preauthorization
Bring this in line with the way Moneris Canada does things.",https://github.com/eddanger,https://github.com/balanced/active_merchant
